-0.4702264	-0.3	0.7368804	16.32169	-29.04572	4.448133E-07	20.19877	-32.6781	0	-2.620422	3.497498	1.347468E-06	1.256657	-0.1348877	9.026551E-07	True
-0.4666909	-0.3	0.7404159	16.32169	-29.04572	4.448133E-07	20.16684	-32.21606	0	-2.59845	3.177887	0	1.246689	0.007537842	0	True
-0.4631554	-0.3	0.7439514	16.39021	-29.97229	0	20.16684	-32.21606	0	-2.507507	1.932495	0	1.269136	-0.3112793	0	True
-0.4596199	-0.3	0.747487	16.45673	-30.90179	-4.451217E-07	20.16684	-32.21606	0	-2.41803	0.6850281	6.024237E-09	1.292076	-0.6292419	4.511459E-07	True
-0.4596194	-0.3	0.7474874	16.48925	-31.36761	-4.451964E-07	19.29919	-30.29477	-4.523037E-07	-2.385529	0.2191467	5.949431E-09	0.4244213	1.291992	0	True
-0.4560839	-0.3	0.7510229	18.39703	-32.95419	0	18.60019	-30.67526	-4.504131E-07	-0.4543152	-1.68457	9.021656E-07	-0.2511597	0.5943604	4.517525E-07	True
-0.4525484	-0.3	0.7545584	18.39703	-32.95419	0	18.60019	-30.67526	-4.504131E-07	-0.4304199	-2.000854	0	-0.2272644	0.2780762	0	True
-0.4490128	-0.3	0.758094	18.00131	-32.45135	-4.488587E-07	18.60019	-30.67526	-4.504131E-07	-0.8017578	-1.813446	0	-0.2028809	-0.03735352	0	True
-0.4454773	-0.3	0.7616295	18.00131	-32.45135	-4.488587E-07	18.60019	-30.67526	-4.504131E-07	-0.7769165	-2.127991	2.028116E-09	-0.1780396	-0.3518982	4.737046E-10	True
-0.4419417	-0.3	0.765165	17.96942	-31.98636	0	18.60019	-30.67526	-4.504131E-07	-0.7835083	-1.976624	4.508192E-07	-0.1527405	-0.6655273	4.060894E-10	True
-0.4384062	-0.3	0.7687005	17.96942	-31.98636	0	18.60019	-30.67526	-4.504131E-07	-0.7577515	-2.289337	4.507504E-07	-0.1269836	-0.978241	3.373373E-10	True
-0.4348707	-0.3	0.772236	17.96942	-31.98636	0	18.60019	-30.67526	-4.504131E-07	-0.7315674	-2.601105	0	-0.1007996	-1.290009	0	True
-0.4313351	-0.3	0.7757715	17.96942	-31.98636	0	18.60019	-30.67526	-4.504131E-07	-0.704895	-2.911957	4.506097E-07	-0.0741272	-1.600861	1.966214E-10	True
-0.4277996	-0.3	0.779307	17.96942	-31.98636	0	18.56652	-30.2142	0	-0.6778259	-3.221832	0	-0.08071899	-1.449677	0	True
-0.424264	-0.3	0.7828426	17.96942	-31.98636	0	18.56652	-30.2142	0	-0.6503296	-3.530731	0	-0.05322266	-1.758575	0	True
-0.4207285	-0.3	0.7863781	17.96942	-31.98636	0	18.56652	-30.2142	0	-0.622406	-3.838654	0	-0.02529907	-2.066498	0	True
